Picture,ItemNo,alu,ItemName,Attribute,Size,DepartmentName,Vendor,unit,Qty,Cost,RegularPrice,ItemDescription
img/2060.jpg,2060,SDD-145-12V-15W-RGB,Under Water LED Tersen 15W 12V,RGB,15W,LigFix:Out: Others,TERSEN TRADING CO. (L.L.C),Pcs,0,59,177,Under Water LED Tersen 15W 12V. 50-60Hz. Silver Color Body RGB color. Location = G/2C05
img/2061.jpg,2061,,Cable 4Core Lordex 91m,White,1mm,Cab: Electrical,System,Roll,0,33.3,100,"4Core 1mm Cable Lordex Europe White 91m ( 100Yard )
 Location = 10D02"
img/2062.jpg,2062,VINI-3/4-BK,Electric Tape VINI-TAPE,Black,"3/4""",Cab: Accessories,ELECTRICAL VISION TRADING L.L.C.,Pcs,0,0.85,3,"Electric ( PVC Wiring ) Tape VINI-TAPE Black 3/4 
 Location = G/3D11"
img/2063.jpg,2063,VINI-3/4-WH,Electric Tape VINI-TAPE,White,"3/4""",Cab: Accessories,ELECTRICAL VISION TRADING L.L.C.,Pcs,0,0.85,3,"Electric ( PVC Wiring ) Tape VINI-TAPE White 3/4 
 Location = G/3D11"
img/2064.jpg,2064,,Electric Tape VINI-TAPE,Blue,"3/4""",Cab: Accessories,MARHABA TRADE ELECTRICAL,Pcs,0,0.82,2.46,"Electric ( PVC Wiring ) Tape VINI-TAPE Blue 3/4 
 Location = 9D05"
img/2065.jpg,2065,MET-10Y-3018-RED,Electric Tape VINI-TAPE,Red,"3/4""",Cab: Accessories,MARHABA TRADE ELECTRICAL,Pcs,0,0.82,2.46,"Electric ( PVC Wiring ) Tape VINI-TAPE Red 3/4 
 Location = 9D05"
img/2066.jpg,2066,,Electric Tape VINI-TAPE,Yellow,"3/4""",Cab: Accessories,MARHABA TRADE ELECTRICAL,Pcs,0,0.82,2.46,"Electric ( PVC Wiring ) Tape VINI-TAPE Yellow 3/4 
 Location = 9D05"
img/2067.jpg,2067,,Electric Tape VINI-TAPE,Green,"3/4""",Cab: Accessories,MARHABA LIGHTING EQUIPMENT TRADING (L.L.C,Pcs,0,0.78,2.34,"Electric ( PVC Wiring ) Tape VINI-TAPE Green 3/4 
 Location = 9D05"
img/2068.jpg,2068,C3201S-IP54-BK-WW,Bulkhead LED SMD Lorde BK 3201S,WW,18W,LigFix:Out: Wall,ZHONGSHAN GUZHEN JIANYI LIGHTING FACTORY,Pcs,49,29,87,"Bulkhead LED Lordex (C3201S) 85-265V 18W [SMD Epistar Chip ø178mm Die Cast Aluminium IP54 ] Black Color Body 3000K Warm White Color.
 Location = 2/4D03"
img/2069.jpg,2069,C3201S-IP54-GY-WW,Bulkhead LED SMD Lorde GY 3201S,WW,18W,LigFix:Out: Wall,ZHONGSHAN GUZHEN JIANYI LIGHTING FACTORY,Pcs,47,29,87,"Bulkhead LED Lordex (C3201S) 85-265V 18W [SMD Epistar Chip ø178mm Die Cast Aluminium IP54 ] Grey Color Body 3000K Warm White Color.
 Location = 2/4D03"
img/2070.jpg,2070,B2385-2-6W-BK-WW,Up Down LED Lordex BK 2385 2x3W,WW,6W,TRL,ZHONGSHAN GUZHEN JIANYI LIGHTING FACTORY,Pcs,50,14.819,51,"Up Down LED Lordex 2x3W 6W Cree Chip. B2385-2 IP54 220-240V Di Cast Aluminium+Lens Black Color Body. 2Way 3000K Warm White Color.
 Location= 10A02"
img/2071.jpg,2071,B2385-2-6W-GY-WW,Up Down LED Lordex GY 2385 2x3W,WW,6W,TRL,ZHONGSHAN GUZHEN JIANYI LIGHTING FACTORY,Pcs,50,14.819,51,"Up Down LED Lordex 2x3W 6W Cree Chip. B2385-2 IP54 220-240V Di Cast Aluminium+Lens Grey Color Body. 2Way 3000K Warm White Color.
 Location= 10A02"
img/2072.jpg,2072,B2386-4-12W-BK-WW,Up Down LED Lordex BK 2386 4x3W,WW,12W,LigFix:Out: Wall,ZHONGSHAN GUZHEN JIANYI LIGHTING FACTORY,Pcs,43,20,60,"Up Down LED Lordex 4x3W 12W Cree Chip. B2386-4 IP54 220-240V Di Cast Aluminium+Lens Black Color Body. 4Way 3000K Warm White Color.
 Location = 1/2B05"
img/2073.jpg,2073,B2386-4-12W-GY-WW,Up Down LED Lordex GY 2386 4x3W,WW,12W,LigFix:Out: Wall,ZHONGSHAN GUZHEN JIANYI LIGHTING FACTORY,Pcs,49,20,60,"Up Down LED Lordex 4x3W 12W Cree Chip. B2386-4 IP54 220-240V Di Cast Aluminium+Lens Grey Color Body. 4Way 3000K Warm White Color.
 Location = 1/2D04"
img/2074.jpg,2074,,WP LED Cube Glass Lordex,Blue,,LigFix:Out: Others,System,Pcs,47,0.3,1,"WaterProof LED Cube Glass Lordex Blue
 Location = 1/6C04"
img/2075.jpg,2075,,WP LED Cube Glass Lordex,Green,,LigFix:Out: Others,System,Pcs,49,0.3,1,"WaterProof LED Cube Glass Lordex Green
 Location = 1/6C04"
img/2076.jpg,2076,,WP LED Cube Glass Lordex,Yellow,,LigFix:Out: Others,System,Pcs,79,0.3,1,"WaterProof LED Cube Glass Lordex Yellow
 Location = 1/6C04"
img/2077.jpg,2077,,WP LED Cube Glass Lordex,White,,LigFix:Out: Others,System,Pcs,72,0.3,1,"WaterProof LED Cube Glass Lordex White
 Location = 1/6C04"
img/2078.jpg,2078,,WP LED Cube Glass Lordex,WW,,LigFix:Out: Others,System,Pcs,74,0.3,1,"WaterProof LED Cube Glass Lordex Warm White
 Location = 1/6C04"
img/2079.jpg,2079,,WP LED Cube Glass Lordex,Red,,LigFix:Out: Others,System,Pcs,58,0.3,1,"WaterProof LED Cube Glass Lordex Red
 Location = 1/6C04"
img/2080.jpg,2080,BRL-150-24W-WW,Down Light LED Lord Cei-Sur 24W,WW,24W,LigFix:Cei:Sur: Down Light,BRL LIGHTING CO LTD,Pcs,65,50,150,"Down Light LED Lordex Ceiling Surface Round Type With 24W Osram LED Chip 3000K Ra:60. White Color Aluminium Body & ø255xH45mm Size. Warm White Color.
 Location = 3/4D04"
img/2081.jpg,2081,BRL-150-36W-WW,Down Light LED Lord Cei-Sur 36W,WW,36W,LigFix:Cei:Sur: Down Light,BRL LIGHTING CO LTD,Pcs,83,66.6,200,"Down Light LED Lordex Ceiling Surface Round Type With 36W Osram LED Chip 3000K Ra:60. White Color Aluminium Body & ø355xH46mm Size. Warm White Color.
 Location= 3/4D04"
img/2082.jpg,2082,HQ-5042-12.6W-12V-RG,Under Water LED 12.6W 12V,RGB,12.6W,LigFix:Out: Others,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,220,660,"Under Water Fountain Light LED 12V 600mA 12.6W Hight 3M IP68 Grey Color Body RGB ( Multi ) Color. 
 Location = G/4B09"
img/2083.jpg,2083,81117-1A-CH,Wall Light HJ 81117-1A,Chrome,2Way,LigFix:Wal: Wall Sconces,FUAD AMIN TRADING,Pcs,6,53,159,"Wall Light HJ 81117 -1A LED DL + E27 Chrome Color.
 Location= 2/5D02"
img/2084.jpg,2084,81251-2A-B-CH,Wall Light HJ 81251-2A-B,Chrome,2Way,LigFix:Wal: Wall Sconces,FUAD AMIN TRADING,Pcs,84,53,159,"Wall Light HJ 81251 -2A-B LED DL + E27 Chrome Color.
 Location= 2/5D05"
img/2085.jpg,2085,EPL-2009-3.6W-12V-WW,Under Water LED HENGBO 3.6W,WW,3.6W,LigFix:Out: Others,ELITE POOL TRADING LLC,Pcs,0,50,150,Under Water Light Hengbo 3.6W Warm White Light. EPL-2009-3.6W-12V-WW Location = G/4K03
img/2086.jpg,2086,HQ-3230-10.8W-12V-RG,Under Water LED 10.8W 12V,RGB,10.8W,LigFix:Out: Others,"HENGBO INDUSTRY & TRADE CO., Ltd.",Pcs,0,100,300,"Under Water Fountain Light LED 12V 600mA 10.8W Hight 3M IP68 Grey Color Body RGB ( Multi ) Color. 
 Location = 3B05"
img/2087.jpg,2087,HQ-2512-9W-12V-RGB,Under Water LED 9W 12V,RGB,9W,LigFix:Out: Others,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,55,165,"Under Water Fountain Light LED 12V 300mA 9W Hight 3M IP68 Grey Color Body RGB ( Multi ) Color. 
 Location = G/4F06"
img/2088.jpg,2088,HQ-2009-3.6W-12V-RGB,Under Water LED 3.6W 12V,RGB,3.6W,LigFix:Out: Others,"HENGBO INDUSTRY & TRADE CO., Ltd.",Pcs,0,70,210,"Under Water Fountain Light LED 12V 167mA 3.6W Hight 3M IP68 Grey Color Body RGB ( Multi ) Color. 
 Location = G/4H03"
img/2089.jpg,2089,WL7053/BK,Down Light Surface Celinde 7053,Black,"5""",LigFix:Cei:Sur: Down Light,System,Pcs,83,1,1,"Ceiling Celinder Down Light 1xE27 WL-7053 Black 5 
 Location = 1/2A03, 1/3C02"
img/2090.jpg,2090,WL7043,Down Light Surface Celinde 7043,Black,"4""",LigFix:Cei:Sur: Down Light,System,Pcs,19,1,1,"Ceiling Celinder Down Light 1xE27 WL-7043 Black 4 
 Location = G/1D08"
img/2091.jpg,2091,R-50/CH,R50 Fitting OGELLI 1xE27,Chrome,,LigFix:Cei:Rec: Others,System,Pcs,49,1,1,"R50 Fitting OGELLI 1xE27 Chrome Color
 Location = 1/2D02"
img/2092.jpg,2092,R-50-WH,R50 Fitting OGELLI 1xE14,White,,LigFix:Cei:Rec: Others,System,Pcs,265,1,1,"R50 Fitting OGELLI 1xE27 White
 Location = 1/2A03, 1/6A03"
img/2093.jpg,2093,KSR-15W-WW-BK,Up Down LED KSR BK 15W WW,WW,15W,LigFix:Out: Wall,SAMA ELECTRICAL TRADING L.L.C,Pcs,25,28,84,"Up Down LED KSR 15W COB Cree Chip. 2Way IP54 220-265V Di Cast Aluminium Black Color Body. 2Way 3000K Warm White Color.
 Location = 1/2C05"
img/2094.jpg,2094,,R63 Fitting OGELLI Flat,Chrome,,LigFix:Cei:Rec: Others,System,Pcs,400,1,1,"R63 Fitting Flat OGELLI Chrome
 Location = 1/1C05"
img/2095.jpg,2095,DJD-HWX-BK-3W-WW,Step Light LED Sensor BK 3W,WW,84X84mm,LigFix:Out:Lan: Step,TERSEN TRADING CO. (L.L.C),Pcs,5,11,33,Step Light LED Sensor BK 3W. 84X84mm AC86-265V. 3000K Warm White Black top IP65. Location = G/4K04
img/2096.jpg,2096,DJD-HWX-WH-3W-WW,Step Light LED Sensor WH 3W,WW,84x84mm,LigFix:Out:Lan: Step,TERSEN TRADING CO. (L.L.C),Pcs,5,11,33,Step Light LED Sensor WH 3W. 84X84mm AC86-265V. 3000K Warm White. White top IP65. Location = G/4K04
img/2097.jpg,2097,Sen-BY-CG2002U-DL,LED Cabinet Light Sensor CG2002,DL,335mm,LigAcc:Lam: LED,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,38,114,"LED Cabinet Light With Sensor 0.7W DC 5V 50Lm. BY-CG2002U Size 335mm Silver Color Body Day Light Color.
 Location="
img/2098.jpg,2098,Sen-BY-CG2402U-DL,LED Cabinet Light Sensor CG2402,DL,244mm,LigAcc:Lam: LED,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,36,108,"LED Cabinet Light With Sensor 0.7W DC 5V 50Lm. BY-CG2402U Size 244mm Black Color Body Day Light Color.
 Location="
img/2099.jpg,2099,Sen-MR-CB03-240-6K,LED Cabinet Light Sensor 1.5W,DL,240mm,LigAcc:Lam: LED,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,43,129,"LED Cabinet Light With Sensor 1.5W DC 5V 80Lm. MR-CB03-240-6K Size 240mm Silver Color Body Day Light Color. 6000K.
 Location="
img/2100.jpg,2100,Sen-MR-CB05-600-6K,LED Cabinet Light Sensor 3.5W,DL,600mm,LigAcc:Lam: LED,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,80,240,"LED Cabinet Light With Sensor 3.5W DC 5V 80Lm. MR-CB05-600-6K Size 600mm Silver Color Body Day Light Color. 6000K.
 Location="
img/2101.jpg,2101,BR-4137-RD-5W-DL,Spot Fitting LED COEE 5W DL,DL,5W,LigFix:Cei:Rec: Spot Light,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),Pcs,422,7.5,23,Spot Fitting LED COEE 5W DL. BR-4137-RD-5W-DL. Location = G/4B03
img/2102.jpg,2102,MH1040/GD/2x26W,Down Light Lordex 2x26W 1040,Golden,"8""",LigFix:Cei:Rec: Down Light,System,Pcs,0,3.33,10,"Down Light Lordex 2x26w Golden PLC Holder
 Location = 7A03 7A04"
img/2103.jpg,2103,HCL228-R-36W-WW,Down Light LED Panel Sur RD 36W,WW,"9""",LigFix:Cei:Sur: Down Light,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,0,17,51,"Down Light LED Panel Lordex Surface Type [ Silver Series ] Round 36W. SMD San'an Chip IP20 AC85-265V Size 9  (300x38mm) Aluminum White Color Body 2880Lm 3000K Warm White Color.
 Location = 6C09"
img/2104.jpg,2104,HCL228-R-36W-CW,Down Light LED Panel Sur RD 36W,CW,"9""",LigFix:Cei:Sur: Down Light,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,1,22,66,"Down Light LED Panel Lordex Surface Type [ Silver Series ] Round 36W. SMD San'an Chip IP20 AC85-265V Size 9  (300x38mm) Aluminum White Color Body 4000K Cool White Color.
 Location = 3/5A05"
img/2105.jpg,2105,HCL228-R-36W-DL,Down Light LED Panel Sur RD 36W,DL,"9""",LigFix:Cei:Sur: Down Light,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,1,22,66,"Down Light LED Panel Lordex Surface Type [ Silver Series ] Round 36W. SMD San'an Chip IP20 AC85-265V Size 9  (300x38mm) Aluminum White Color Body 6500K Day Light Color.
 Location = G/2D03"
img/2106.jpg,2106,HCL228-R-50W-WW,Down Light LED Panel Sur RD 50W,WW,"12""",LigFix:Cei:Sur: Down Light,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,8,37,111,"Down Light LED Panel Lordex Surface Type [ Silver Series ] Round 50W. SMD San'an Chip IP20 AC85-265V Size 12  (300x38mm) Aluminum White Color Body 3000K Warm White Color.
 Location = 3/5A05"
img/2107.jpg,2107,HCL228-R-50W-CW,Down Light LED Panel Sur RD 50W,CW,"12""",LigFix:Cei:Sur: Down Light,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,1,37,111,"Down Light LED Panel Lordex Surface Type [ Silver Series ] Round 50W. SMD San'an Chip IP20 AC85-265V Size 12  (300x38mm) Aluminum White Color Body 4000Lm 4000K Cool White Color.
 Location = G/2D04"
img/2108.jpg,2108,HCL228-R-50W-DL,Down Light LED Panel Sur RD 50W,DL,"12""",LigFix:Cei:Sur: Down Light,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,4,37,111,"Down Light LED Panel Lordex Surface Type [ Silver Series ] Round 50W. SMD San'an Chip IP20 AC85-265V Size 12  (300x38mm) Aluminum White Color Body 6500K Day Light Color.
 Location = G/2F09, G/2D05, G/2D06"
img/2109.jpg,2109,MH1026/CH,Down Light Lordex 2x18W 1026,Chrome,"6""",LigFix:Cei:Rec: Down Light,System,Pcs,0,3.33,10,"Down Light Lordex 2x18w 6  Square Chrome PLC Holder
 Location = 7A04"
img/2110.jpg,2110,MH1037RG,Down Light Lordex 2x26W 1037,Golden,"8""",LigFix:Cei:Rec: Down Light,System,Pcs,0,3.33,10,"Down Light Lordex 2x26W Square Golden PLC Holder 8 
 Location= 6C03"
img/2111.jpg,2111,MH1026/GD,Down Light Lordex 2x26W 1026,Golden,"6""",LigFix:Cei:Rec: Down Light,System,Pcs,0,3.33,10,"Down Light Lordex 2x26W 6  Square Golden PLC Holder
 Location= 6C03"
img/2112.jpg,2112,MH1026S/WH,Down Light Lordex 2x13W 1026S,White,"4""",LigFix:Cei:Rec: Down Light,System,Pcs,0,3.33,10,"Down Light Lordex 2x13W 4  Square White PLC Holder
 Location= 6C01"
img/2113.jpg,2113,MH1026S/GD,Down Light Lordex 2x13W 1026S,Golden,"4""",LigFix:Cei:Rec: Down Light,System,Pcs,0,3.33,10,"Down Light Lordex 2x13w 4  Square Golden PLC Holder
 Location = 7A04"
img/2114.jpg,2114,Sen-MR-CB04-400-6K,LED Cabinet Light Sensor 3W,DL,400mm,LigAcc:Lam: LED,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,65,195,"LED Cabinet Light With Sensor 3W DC 5V 80Lm. MR-CB04-400-6K Size 400mm Silver Color Body Day Light Color. 6000K.
 Location="
img/2115.jpg,2115,MH1025,Down Light Lordex 2x13W 1025,Chrome,"6""",LigFix:Cei:Rec: Down Light,System,Pcs,0,3.33,10,"Down Light Lordex 2x13w Chrome PLC Holder 6 
 Location = 7A04"
img/2116.jpg,2116,V8525-E27-25W-DL,Stick Lamp LED Victory 25W DL,DL,25W,LigAcc:Lam: LED,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,6,18,"LED Tubular Type Non Dimmable Stick Lamp Victory. Type T50 E27 25W 100-240V 1620Lm. Size 53mm x 150mm 12000K Day Light Color.
 Location= 2C02"
img/2117.jpg,2117,ELC-1111-AR111-1,Down Light Fitting Lordex AR111,Grey,1Way,LigFix:Cei:Rec: Down Light,(MEEK)EXTRA LIGHTING MANUFACTURING LIMITED,Pcs,63,24.72,75,"Down Light Fitting Lordex ( AR111-1 R111 G53 Type Holder ) Silver Color Body 1Way. 1x1000W Max LED
 Location = 3/2B05"
img/2118.jpg,2118,WL111-3,Down Light Lordex R111-3,Grey,3Way,LigFix:Cei:Rec: Down Light,WELLUK DEVELOPMENT CORPARTION OF ZHUHAI,Pcs,103,33.33,100,"Down Light ( Fitting ) Lordex Grey Without Holder ( AR111/ R111 Type Holder ) 3Way
 Location = 2/3A01"
img/2119.jpg,2119,WL111H-1,Down Light Lordex G12 111H-1,Grey,1Way,LigFix:Cei:Rec: Down Light,WELLUK DEVELOPMENT CORPARTION OF ZHUHAI,Pcs,0,32,96,"Down Light ( Fitting ) Lordex Grey G12 Holder 111H 1Way
 Location = 7A01"
img/2120.jpg,2120,HCL228-S-36W-WW,Down Light LED Panel Sur SQ 36W,WW,"9""",LigFix:Cei:Sur: Down Light,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,0,23,69,"Down Light LED Panel Lordex Surface Type [ Silver Series ] Square 36W. SMD San'an Chip IP20 AC85-265V Size 12  (300x38mm) Aluminum White Color Body 2880Lm 3000K Warm White Color.
 Location = G/2D02, G/2D03, 3/5B01"
img/2121.jpg,2121,HCL228-S-36W-CW,Down Light LED Panel Sur SQ 36W,CW,"9""",LigFix:Cei:Sur: Down Light,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,0,18,54,"Down Light LED Panel Lordex Surface Type [ Silver Series ] Square 36W. SMD San'an Chip IP20 AC85-265V Size 12  (300x38mm) Aluminum White Color Body 2880Lm 4000K Cool White Color.
 Location = G/2D03"
img/2122.jpg,2122,HCL228-S-36W-DL,Down Light LED Panel Sur SQ 36W,DL,"9""",LigFix:Cei:Sur: Down Light,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,0,23,69,"Down Light LED Panel Lordex Surface Type [ Silver Series ] Square 36W. SMD San'an Chip IP20 AC85-265V Size 12  (300x38mm) Aluminum White Color Body 2880Lm 6500K Day Light Color.
 Location = G/2D02, G/2D03"
img/2123.jpg,2123,HCL228-S-50W-WW,Down Light LED Panel Sur SQ 50W,WW,"12""",LigFix:Cei:Sur: Down Light,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,0,33,99,"Down Light LED Panel Lordex Surface Type [ Silver Series ] Square 50W. SMD San'an Chip IP20 AC85-265V Size 12  (300x38mm) Aluminum White Color Body 4000Lm 3000K Warm White Color.
 Location = 3/4D04"
img/2124.jpg,2124,WL111H-2,Down Light Lordex G12 111H-2,Grey,2Way,LigFix:Cei:Rec: Down Light,WELLUK DEVELOPMENT CORPARTION OF ZHUHAI,Pcs,0,10,30,"Down Light ( Fitting ) Lordex Grey G12 Holder 150W 2Way
 Location = 2/3A02"
img/2125.jpg,2125,WL111H-3,Down Light Lordex G12 111H-3,Grey,3Way,LigFix:Cei:Rec: Down Light,WELLUK DEVELOPMENT CORPARTION OF ZHUHAI,Pcs,230,33,100,"Down Light ( Fitting ) Lordex Grey G12 Holder 150W 3Way
 Location = 1/1A01, 2/3A01"
img/2126.jpg,2126,HCL228-S-50W-CW,Down Light LED Panel Sur SQ 50W,CW,"12""",LigFix:Cei:Sur: Down Light,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,29,33,99,"Down Light LED Panel Lordex Surface Type [ Silver Series ] Square 50W. SMD San'an Chip IP20 AC85-265V Size 12  (300x38mm) Aluminum White Color Body 4000Lm 4000K Cool White Color.
 Location = G/2D03"
img/2127.jpg,2127,HCL228-S-50W-DL,Down Light LED Panel Sur SQ 50W,DL,"12""",LigFix:Cei:Sur: Down Light,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,0,39,117,"Down Light LED Panel Lordex Surface Type [ Silver Series ] Square 50W. SMD San'an Chip IP20 AC85-265V Size 12  (300x38mm) Aluminum White Color Body 4000Lm 6500K Day Light Color.
 Location = 3/4C04"
img/2128.jpg,2128,2835-E14-5W-WW,Candle Lamp LED E14 5W,WW,5W,LigAcc:Lam: LED,TERSEN TRADING CO. (L.L.C),Pcs,200,2.25,7,"Candle Lamp LED Filament E14 5W With Clear Glass 220V-240V 50/60Hz. 3000K Warm White Color.
 Location = G/3C01"
img/2129.jpg,2129,AK-5617-6Way-GD,Hanging Chandelier Alite 5617-6,Gold,6Way,LigFix:Pen: Chandelier,AL KAUSER ELECTRICAL EQUIPMENT (L.L.C),Pcs,4,180,540,"Hanging Chandelier Alite 5617-6 Gold 6Way E27 & G9 Holder Base Gold Color.
 Location = 2/4C05"
img/2130.jpg,2130,ARB-100VA-WH-BL,Autotransformer Manumag 100VA,WH & BL,100W,LigAcc:Bal: Magnetic,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,52,156,"Auto Transformer Single Phase Manumag ( Ballast ) Made in Spain 50Hz/ 60Hz 100 VA (100W) 110V/ 240V White & Blue Color.
 Location = G/1A01"
img/2131.jpg,2131,138,Down Light Surface Celinde 138,Golden,"5.5""",LigFix:Cei:Sur: Down Light,SAFETY ELECTRICAL TRADING CO. (L.L.C),Pcs,0,18,54,"Down Light SET POWERLITE ( SPL ) 138 Golden 4  SPL
 Location = 7A04"
img/2132.jpg,2132,K-2050-1P-Black,Hanging Hurricane Lantern K2050,Black,Large,LigFix:Pen: Lantern,ECO LIGHT TRADING L.L.C,Pcs,13,43,129,"Hanging Hurricane Lantern ECO LIGHT Large With E27 Holder K 2050 Black Body Color.
 Location = G/2E04"
img/2133.jpg,2133,K-2050-1P-AB,Hanging Hurricane Lantern K2050,AB,Large,LigFix:Pen: Lantern,ECO LIGHT TRADING L.L.C,Pcs,17,43,129,"Hanging Hurricane Lantern ECO LIGHT Large With E27 Holder K 2050 AB Body Color.
 Location = G/2E04"
img/2134.jpg,2134,ARB-200VA-WH-BL,Autotransformer Manumag 200VA,WH & BL,200W,LigAcc:Bal: Magnetic,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,54,162,"Auto Transformer Single Phase Manumag ( Ballast ) Made in Spain 50Hz/ 60Hz 200 VA (200W) 110V/ 240V White & Blue Color.
 Location = G/1A01"
img/2135.jpg,2135,AK-B518-30cm-3W-WW,Wall Lamp LED Alit COB 30cm 3W,WW,3W,LigFix:Lam: Table,AL KAUSER ELECTRICAL EQUIPMENT (L.L.C),Pcs,181,15,45,"Table Lamp LED COB B518 3W Alite 100-240V 500Lm 0.28A 30cm White & Gold Color Body Warm White Color.
 Location = 1/1C06"
img/2136.jpg,2136,ARB-300VA-WH-BL,Autotransformer Manumag 300VA,WH & BL,300W,LigAcc:Bal: Magnetic,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,65,195,"Auto Transformer Single Phase Manumag ( Ballast ) Made in Spain 50Hz/ 60Hz 300 VA (300W) 110V/ 240V White & Blue Color.
 Location = 6A12"
img/2137.jpg,2137,ARB-500VA-WH-BL,Autotransformer Manumag 500VA,WH & BL,500W,LigAcc:Bal: Magnetic,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,75,225,"Auto Transformer Single Phase Manumag ( Ballast ) Made in Spain 50Hz/ 60Hz 500 VA (500W) 110V/ 240V White & Blue Color.
 Location = 6A12"
img/2138.jpg,2138,GSP 7706-WH,Down Light GAMA 2x26W 7706,White,"8""",LigFix:Cei:Rec: Down Light,SAFETY ELECTRICAL TRADING CO. (L.L.C),Pcs,0,5,15,"Down Light Versace SET POWERLITE ( SPL ) 2x26W PLC 7702 White 8  ( With Ballast )
 Location = 6C12"
img/2139.jpg,2139,A55-E27-7W-WW,Globe Lamp LED SMD GGG E27 7W,WW,7W,LigAcc:Lam: LED,ZHONGSHAN DYDY LIGHTING CO LTD,Pcs,98,1,3,"A55 LED Globe Lamp E27 SMD. 55x95mm 80Lm/W IP20 220-240V 7W. 3000K Warm White.
 Location = 1/5A03"
img/2140.jpg,2140,A55-E27-7W-DL,Globe Lamp LED SMD GGG E27 7W,DL,7W,LigAcc:Lam: LED,ZHONGSHAN DYDY LIGHTING CO LTD,Pcs,3382,1,3,"A55 LED Globe Lamp E27 SMD. 55x95mm 80Lm/W IP20 220-240V 7W. 6500K Day Light Color.
 Location = 1/5A03"
img/2141.jpg,2141,A60-E27-9W-WW,Globe Lamp LED SMD GGG E27 9W,WW,9W,LigAcc:Lam: LED,ZHONGSHAN DYDY LIGHTING CO LTD,Pcs,0,1,3,"A60 LED Globe Lamp E27 SMD.60x115mm 80Lm/W IP20 220-240V 9W. 3000K Warm White.
 Location = 1/4A03"
img/2142.jpg,2142,A60-E27-9W-DL,Globe Lamp LED SMD GGG E27 9W,DL,9W,LigAcc:Lam: LED,ZHONGSHAN DYDY LIGHTING CO LTD,Pcs,840,1,3,"A60 LED Globe Lamp E27 SMD.60x115mm 80Lm/W IP20 220-240V 9W. 6500K Day Light Color.
 Location = 1/5A04"
img/2143.jpg,2143,A70-E27-15W-WW,Globe Lamp LED SMD GGG E27 15W,WW,15W,LigAcc:Lam: LED,ZHONGSHAN DYDY LIGHTING CO LTD,Pcs,0,1,3,"A70 LED Globe Lamp E27 SMD.69x125mm 80Lm/W IP20 220-240V 15W. 3000K Warm White Color.
 Location = 2A10 2B08"
img/2144.jpg,2144,A70-E27-15W-DL,Globe Lamp LED SMD GGG E27 15W,DL,15W,LigAcc:Lam: LED,ZHONGSHAN DYDY LIGHTING CO LTD,Pcs,0,1,3,"A70 LED Globe Lamp E27 SMD.69x125mm 80Lm/W IP20 220-240V 15W. 6500K Day Light Color.
 Location = 1/5A03"
img/2145.jpg,2145,MY-WL-24W-06BK-WW,UP Down LED SMD-BK 24W WW,WW,2Way,LigFix:Out: Wall,RAMBO DOMINATION IMPORT & EXPORT FZCO,Pcs,0,28,84,"UP Down LED SMD MY Light-24W 2Way. IP65 170x90x30mm Die Cast Aluminum Black Color Body. AC110-240V 3000K Warm White Color.
 Location = 1/2C01"
img/2146.jpg,2146,MY-WL-24W-06WH-WW,UP Down LED SMD-WH 24W WW,WW,2Way,LigFix:Out: Wall,RAMBO DOMINATION IMPORT & EXPORT FZCO,Pcs,20,28,84,"UP Down LED SMD MY Light-24W 2Way. IP65 170x90x30mm Die Cast Aluminum White Color Body. AC110-240V 3000K Warm White Color.
 Location = 1/2C01"
